word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
социального	3902	-7.12	0	0	2142	503	0	0	0	11
маршрутов	3902	-10.0	0	0	929	237	0	0	0	9
сроком	3901	-6.93	2	2	2142	54	0	0	0	6
технический	3900	-8.18	0	0	693	187	0	0	0	11
убиты	3898	-6.03	4	6	590	23	0	0	0	5
колледжа	3897	-9.42	0	1	1255	499	0	0	0	8
океан	3896	-7.49	0	2	1284	90	0	0	0	5
органа	3896	-6.45	2	4	1284	84	0	0	0	6
возникновения	3896	-12.61	0	0	1325	320	0	0	0	13
экономике	3896	-10.24	0	0	226	65	0	0	0	9
продолжить	3893	-8.15	0	0	2895	1122	0	0	0	10
вцик	3892	-7.76	0	1	1325	1	0	0	0	4
проводился	3892	-7.09	0	0	2895	1122	0	0	0	10
сибирского	3890	-8.53	0	0	2142	103	0	0	0	10
юридический	3890	-10.1	0	0	65	14	0	0	0	11
эскадры	3890	-9.57	2	2	226	18	0	0	0	7
пенсию	3890	-8.07	2	2	2895	307	0	0	0	6
посол	3890	-6.41	0	0	2895	1019	0	0	0	5
парижской	3889	-7.62	0	0	2895	163	0	0	0	9
науке	3889	-6.36	6	7	875	464	0	0	0	5
кратер	3887	-6.33	0	2	1255	166	0	0	0	6
сотрудники	3886	-10.21	0	0	2142	503	0	0	0	10
явление	3886	-5.28	4	5	105	21	0	0	0	7
угрозой	3885	-10.91	0	0	590	18	0	0	0	7
заведения	3884	-7.34	0	0	595	400	0	0	0	9
виктория	3882	-9.11	0	0	1325	84	0	0	0	8
производителей	3882	-10.13	0	0	2895	1122	0	0	0	14
документ	3880	-8.3	0	0	891	236	0	0	0	8
концепция	3880	-8.79	0	0	1255	499	0	0	0	9
кавалерии	3880	-10.33	0	0	1255	279	0	0	0	9
пояса	3879	-6.64	2	3	2895	1019	0	0	0	5
организаторов	3878	-12.49	0	0	1284	84	0	0	0	13
game	3878	-5.45	2	3	27	2	0	0	0	4
учётом	3877	-6.09	4	4	590	95	0	0	0	6
целиком	3876	-7.3	2	2	132	72	0	0	0	7
актрисы	3876	-8.24	4	4	672	62	0	0	0	7
попасть	3874	-6.72	0	0	2895	1019	0	0	0	7
встретил	3874	-8.84	0	0	1325	81	0	0	0	8
огромный	3873	-9.05	0	0	1284	31	0	0	0	8
учения	3872	-4.71	6	6	590	95	0	0	0	6
трудом	3872	-6.02	2	2	693	160	0	0	0	6
усадьба	3871	-8.35	6	6	590	115	0	0	0	7
ха	3871	-3.48	34	38	220	49	49	49	49	2
разработанный	3871	-10.34	0	0	1004	437	0	0	0	13
имеющие	3869	-6.49	8	8	709	69	0	0	0	7
бывшие	3869	-5.99	8	8	631	35	0	0	0	6
получать	3867	-6.05	0	0	2895	1019	0	0	0	8
владел	3867	-7.26	0	3	1325	51	0	0	0	6
случаи	3866	-7.82	8	8	2142	122	0	0	0	6
старосты	3865	-8.24	0	0	2142	356	0	0	0	8
ответил	3864	-7.54	2	2	1284	254	0	0	0	7
племён	3864	-6.47	2	2	2895	98	0	0	0	6
прекратил	3864	-8.69	0	0	2895	1122	0	0	0	9
сможет	3863	-6.95	0	1	2142	44	0	0	0	6
идти	3863	-6.99	2	2	709	13	0	0	0	4
списка	3862	-6.25	8	10	2142	136	0	0	0	6
графства	3862	-8.39	0	0	586	133	0	0	0	8
объектом	3861	-6.08	0	0	1284	330	0	0	0	8
светло	3861	-8.36	0	0	2142	108	0	0	0	6
знамя	3860	-6.55	0	1	595	53	0	0	0	5
сюжета	3860	-7.39	4	5	2142	8	0	0	0	6
предыдущего	3860	-8.71	0	0	2895	1122	0	0	0	11
томаса	3859	-7.64	0	1	693	113	0	0	0	6
вражеских	3858	-7.94	0	0	1325	46	0	0	0	9
обвинению	3858	-8.42	0	0	1284	330	0	0	0	9
единого	3857	-6.57	0	0	138	28	0	0	0	7
that	3856	-5.9	2	2	25	9	0	0	0	4
крымских	3855	-7.2	0	0	1255	166	0	0	0	8
редактора	3853	-9.47	0	0	1004	263	0	0	0	9
болезнь	3853	-8.23	2	3	631	164	0	0	0	7
зону	3852	-6.17	8	9	595	24	0	0	0	4
сложных	3852	-5.73	6	6	2142	122	0	0	0	7
стрит	3852	-5.83	2	3	2142	356	0	0	0	5
танкового	3851	-9.17	0	0	693	84	0	0	0	9
мо	3850	-3.58	56	66	929	192	192	192	192	2
радиостанции	3849	-11.53	0	0	1004	437	0	0	0	12
создаёт	3848	-6.19	4	4	2142	503	0	0	0	7
строительству	3847	-10.29	0	0	2142	356	0	0	0	13
эфире	3847	-7.7	2	3	226	14	0	0	0	5
собрании	3846	-6.03	0	0	2142	503	0	0	0	8
населенных	3845	-8.06	0	0	875	464	0	0	0	10
индонезии	3844	-10.73	0	0	709	127	0	0	0	9
недостаточно	3844	-11.27	0	0	875	187	0	0	0	12
введены	3842	-7.48	4	6	1325	23	0	0	0	7
пару	3841	-5.14	12	13	2895	163	0	0	0	4
смену	3841	-6.47	8	8	2142	44	0	0	0	5
марокко	3840	-9.29	2	2	929	237	0	0	0	7
приход	3840	-6.19	4	7	2895	1122	0	0	0	6
телеканале	3840	-10.68	0	0	693	187	0	0	0	10
ядро	3840	-7.0	4	5	105	9	0	0	0	4
защита	3839	-6.13	6	6	595	400	0	0	0	6
вошло	3838	-6.15	10	10	1325	320	0	0	0	5
открылся	3838	-7.03	0	0	1284	254	0	0	0	8
охватывает	3836	-10.61	0	0	1284	15	0	0	0	10
добыча	3836	-7.07	6	6	891	236	0	0	0	6
германией	3831	-8.42	0	0	586	96	0	0	0	9
направлений	3830	-8.99	0	0	875	464	0	0	0	11
правитель	3830	-7.2	0	0	2895	1122	0	0	0	9
чёрные	3829	-5.77	10	10	238	14	0	0	0	6
григория	3828	-9.26	0	0	586	133	0	0	0	8
души	3828	-6.37	10	12	891	40	0	0	0	4
сформирована	3828	-10.48	0	0	2142	15	0	0	0	12
крестьянских	3824	-9.55	0	0	1255	166	0	0	0	12
правителя	3822	-7.44	0	0	2895	1122	0	0	0	9
национальные	3822	-8.36	0	0	875	464	0	0	0	12
учиться	3822	-6.12	0	1	590	95	0	0	0	7
свердловской	3821	-11.49	0	0	2142	108	0	0	0	12
выдающийся	3819	-9.1	0	0	1325	268	0	0	0	10
получали	3819	-6.18	0	1	2895	1019	0	0	0	8
внешний	3819	-7.68	8	8	1325	45	0	0	0	7
профессиональную	3817	-12.73	0	0	2895	1122	0	0	0	16
вход	3817	-4.74	4	9	1325	16	0	0	0	4
выражение	3816	-7.41	0	0	1325	268	0	0	0	9
исторически	3815	-8.65	0	0	709	198	0	0	0	11
тираж	3814	-7.89	0	0	693	35	0	0	0	5
мюнхене	3813	-8.67	0	1	929	6	0	0	0	7
партией	3813	-7.0	0	1	2895	163	0	0	0	7
рекой	3812	-5.02	2	3	1004	263	0	0	0	5
опасности	3811	-8.71	0	0	1284	114	0	0	0	9
внук	3810	-6.97	0	1	1325	45	0	0	0	4
идут	3809	-7.15	4	4	709	13	0	0	0	4
кп	3808	-4.04	30	36	1255	4	4	4	4	2
степенью	3808	-10.0	0	1	2142	356	0	0	0	8
sony	3807	-5.58	2	2	64	10	0	0	0	4
анри	3807	-6.67	2	2	672	85	0	0	0	4
индейцев	3805	-10.11	0	0	709	127	0	0	0	8
арт	3805	-4.01	4	12	672	124	0	0	0	3
магазинов	3805	-9.92	0	0	929	237	0	0	0	9
словарь	3804	-7.45	4	4	2142	122	0	0	0	7
сельскохозяйственных	3803	-14.26	0	0	2142	234	0	0	0	20
принципы	3803	-8.39	0	1	2895	1122	0	0	0	8
достигли	3802	-8.29	0	0	891	236	0	0	0	8
воронежской	3802	-9.74	0	0	1325	320	0	0	0	11
индия	3799	-5.99	4	5	709	127	0	0	0	5
крис	3799	-5.75	6	8	1255	166	0	0	0	4
епархию	3798	-8.06	6	6	138	11	0	0	0	7
девяти	3798	-7.16	4	4	891	214	0	0	0	6
передаче	3798	-8.31	0	1	2895	307	0	0	0	8
теме	3798	-5.49	16	17	693	187	0	0	0	4
гарнизон	3798	-10.57	0	0	586	47	0	0	0	8
ствола	3797	-5.92	0	2	2142	356	0	0	0	6
историки	3797	-7.63	0	2	709	198	0	0	0	8
чисто	3797	-6.49	4	5	238	37	0	0	0	5
популяции	3797	-8.03	0	0	2895	1019	0	0	0	9
помогает	3796	-8.5	0	0	2895	1019	0	0	0	8
видно	3795	-5.77	6	7	1325	84	0	0	0	5
православных	3795	-10.95	0	0	2895	1122	0	0	0	12
заводы	3794	-6.39	6	7	595	400	0	0	0	6
уничтожения	3794	-10.14	0	0	590	32	0	0	0	11
концерте	3794	-8.96	0	1	1255	499	0	0	0	8
диаметре	3794	-10.49	0	1	891	80	0	0	0	8
объявили	3793	-6.2	0	1	1284	330	0	0	0	8
синглов	3793	-7.85	2	2	2142	103	0	0	0	7
судей	3793	-5.18	0	2	2142	108	0	0	0	5
театральный	3793	-9.41	0	0	693	187	0	0	0	11
образовании	3792	-7.83	0	0	1284	330	0	0	0	11
яиц	3791	-6.2	2	2	105	1	0	0	0	3
открытых	3791	-7.13	0	1	1284	254	0	0	0	8
столкновения	3790	-11.17	0	0	2142	356	0	0	0	12
судьи	3790	-6.0	2	2	2142	108	0	0	0	5
видами	3790	-6.34	2	3	1325	84	0	0	0	6
явно	3789	-6.1	2	2	105	21	0	0	0	4
домохозяйства	3789	-11.98	0	0	891	236	0	0	0	13
слухи	3788	-7.29	0	1	2142	122	0	0	0	5
застройка	3787	-9.88	0	0	595	400	0	0	0	9
полную	3787	-5.25	0	0	2895	1019	0	0	0	6
наука	3787	-5.58	6	8	875	464	0	0	0	5
территориального	3786	-12.64	0	0	693	187	0	0	0	16
работая	3785	-7.17	8	9	1004	437	0	0	0	7
ситуацию	3785	-8.02	0	0	2142	103	0	0	0	8
рубеж	3784	-7.27	0	2	1004	72	0	0	0	5
фрунзе	3784	-10.13	0	0	388	71	0	0	0	6
тяжёлых	3784	-6.32	8	8	693	17	0	0	0	7
обнаружен	3783	-9.43	0	0	1284	330	0	0	0	9
as	3782	-4.54	38	42	49	2	2	2	2	2
ирина	3782	-6.57	4	5	709	20	0	0	0	5
ведётся	3781	-6.93	4	4	1325	192	0	0	0	7
популярностью	3780	-10.96	0	0	2895	1019	0	0	0	13
железа	3779	-7.85	4	4	169	68	0	0	0	6
лице	3778	-5.4	10	15	441	136	0	0	0	4
реакция	3775	-6.58	6	7	1004	263	0	0	0	7
поддержал	3774	-8.05	0	0	2895	1019	0	0	0	9
ханты	3774	-6.06	0	0	220	49	0	0	0	5
вынуждена	3774	-9.62	0	0	1325	268	0	0	0	9
чёрных	3773	-5.58	8	8	238	14	0	0	0	6
способны	3773	-7.93	0	1	2142	136	0	0	0	8
орёл	3773	-6.28	0	0	1284	84	0	0	0	4
bbc	3773	-4.62	4	4	37	1	0	0	0	3
строения	3772	-6.73	0	0	2142	356	0	0	0	8
окончив	3772	-7.89	2	2	1284	90	0	0	0	7
советском	3771	-7.18	0	0	2142	503	0	0	0	9
автоматически	3769	-10.26	0	0	672	94	0	0	0	13
секретарем	3769	-11.76	0	0	2142	234	0	0	0	10
кровь	3767	-6.83	2	3	1255	166	0	0	0	5
свободно	3767	-8.76	0	0	2142	108	0	0	0	8
различия	3767	-8.51	0	0	1004	437	0	0	0	8
касается	3766	-8.78	0	0	1255	279	0	0	0	8
занимала	3766	-7.85	0	1	595	400	0	0	0	8
станцией	3765	-7.67	0	1	2142	356	0	0	0	8
венгрия	3764	-8.59	4	4	1325	192	0	0	0	7
применяются	3764	-8.81	0	0	2895	1122	0	0	0	11
набрав	3763	-7.21	2	2	875	464	0	0	0	6
днепра	3762	-8.31	0	1	891	18	0	0	0	6
врачей	3760	-7.95	0	0	1325	46	0	0	0	6
израиле	3760	-9.02	4	5	709	157	0	0	0	7
регистр	3760	-8.36	0	0	1004	263	0	0	0	7
имущество	3759	-8.76	0	0	709	69	0	0	0	9
хода	3758	-4.4	14	17	220	71	0	0	0	4
английским	3758	-10.27	0	0	672	85	0	0	0	10
сбора	3757	-5.95	2	6	2142	21	0	0	0	5
свободной	3757	-8.8	0	0	2142	108	0	0	0	9
активной	3757	-6.71	0	1	672	62	0	0	0	8
венеции	3756	-6.69	2	2	1325	192	0	0	0	7
считалось	3756	-8.95	0	0	2142	24	0	0	0	9
авиакомпания	3756	-12.25	0	0	672	94	0	0	0	12
источника	3755	-8.49	0	0	709	198	0	0	0	9
концертах	3754	-9.31	0	0	1255	499	0	0	0	9
мальчик	3753	-8.17	0	1	929	237	0	0	0	7
называемой	3753	-9.35	0	0	875	464	0	0	0	10
независимой	3753	-12.53	0	0	875	187	0	0	0	11
церемония	3752	-9.16	0	0	132	72	0	0	0	9
офицеры	3752	-7.95	2	3	1284	27	0	0	0	7
завершился	3751	-8.79	0	0	595	400	0	0	0	10
елизавета	3749	-11.74	0	0	138	5	0	0	0	9
сессии	3749	-6.67	2	2	2142	234	0	0	0	6
выбора	3748	-6.42	4	6	1325	268	0	0	0	6
собственное	3746	-8.46	0	0	2142	503	0	0	0	11
ричарда	3746	-9.53	0	1	1004	49	0	0	0	7
королевский	3745	-10.03	0	0	1255	499	0	0	0	11
up	3745	-4.5	26	29	20	1	1	1	1	2
выступающий	3744	-9.82	0	0	1325	268	0	0	0	11
сотен	3744	-6.63	0	1	2142	503	0	0	0	5
случаю	3743	-6.77	8	8	2142	122	0	0	0	6
варианте	3742	-9.91	0	1	1325	74	0	0	0	8
переворота	3742	-9.47	0	0	2895	307	0	0	0	10
детство	3742	-6.99	4	4	891	214	0	0	0	7
процентов	3740	-7.45	0	0	2895	1122	0	0	0	9
варианта	3740	-9.37	0	1	1325	74	0	0	0	8
собственным	3740	-7.95	0	0	2142	503	0	0	0	11
учебно	3740	-6.49	0	3	590	95	0	0	0	6
независимых	3738	-12.58	0	0	875	187	0	0	0	11
следы	3738	-5.49	2	3	2142	122	0	0	0	5
протеста	3736	-7.74	0	1	2895	1122	0	0	0	8
полуфинале	3736	-9.96	0	0	2895	1019	0	0	0	10
убил	3736	-4.98	6	7	590	23	0	0	0	4
верхнем	3735	-7.47	4	5	1325	192	0	0	0	7
постоянным	3732	-7.33	0	0	2895	1019	0	0	0	10
элизабет	3732	-11.45	0	0	226	36	0	0	0	8
названы	3730	-7.66	4	5	875	464	0	0	0	7
восточную	3730	-8.19	0	0	1325	320	0	0	0	9
каналов	3730	-7.37	2	2	1255	279	0	0	0	7
флорида	3730	-9.11	0	0	388	21	0	0	0	7
обычных	3729	-5.35	6	6	1284	330	0	0	0	7
собственность	3728	-9.6	0	0	2142	503	0	0	0	13
америку	3728	-8.56	6	6	672	28	0	0	0	7
публикаций	3728	-8.97	0	0	2895	67	0	0	0	10
передача	3727	-7.46	0	1	2895	307	0	0	0	8
закрытия	3726	-7.68	0	0	595	400	0	0	0	8
раздела	3726	-6.86	2	3	1004	437	0	0	0	7
перебрался	3726	-8.06	0	0	2895	307	0	0	0	10
местным	3725	-6.45	8	9	929	194	0	0	0	7
повреждения	3724	-9.21	0	0	2895	1019	0	0	0	11
расовый	3724	-7.86	0	0	1004	437	0	0	0	7
армян	3724	-6.6	0	1	672	124	0	0	0	5
дало	3723	-5.28	10	11	891	89	0	0	0	4
франц	3722	-7.01	4	5	388	71	0	0	0	5
выяснилось	3722	-10.31	0	0	1325	268	0	0	0	10
потерпел	3721	-10.54	0	0	2895	1019	0	0	0	8
дальнейшего	3721	-10.28	0	0	891	89	0	0	0	11
взгляд	3720	-8.16	0	1	1325	30	0	0	0	6
будущее	3720	-7.17	6	6	631	50	0	0	0	7
промышленного	3718	-9.5	0	0	2895	1122	0	0	0	13
почты	3718	-5.65	12	12	2895	1019	0	0	0	5
учеником	3717	-6.49	0	0	590	95	0	0	0	8
сочинение	3717	-8.02	0	0	2142	503	0	0	0	9
флотом	3715	-6.55	0	0	388	21	0	0	0	6
мечеть	3713	-6.84	2	2	929	194	0	0	0	6
весом	3712	-6.68	4	4	1325	192	0	0	0	5
экономические	3712	-11.31	0	0	226	65	0	0	0	13
снижение	3712	-7.53	0	0	2142	44	0	0	0	8
музыкальном	3712	-8.43	0	0	929	86	0	0	0	11
фрегезия	3711	-10.83	0	0	388	71	0	0	0	8
успешных	3709	-7.29	0	0	590	115	0	0	0	8
государственное	3709	-13.26	0	0	586	184	0	0	0	15
установления	3709	-9.63	0	0	590	115	0	0	0	12
system	3709	-7.43	0	1	64	2	0	0	0	6
мак	3708	-4.66	24	31	929	237	0	0	0	3
знаний	3707	-6.2	8	8	595	53	0	0	0	6
приложений	3704	-7.91	0	0	2895	1122	0	0	0	10
серебряные	3704	-9.77	0	0	2142	234	0	0	0	10
камня	3704	-7.36	4	4	1255	279	0	0	0	5
собраны	3703	-6.65	2	2	2142	503	0	0	0	7
открыли	3702	-6.84	2	3	1284	254	0	0	0	7
педагогического	3702	-13.1	0	0	2895	307	0	0	0	15
актёров	3701	-6.94	2	2	672	62	0	0	0	7
ведет	3701	-5.54	4	5	1325	192	0	0	0	5
крестом	3699	-6.4	2	2	1255	166	0	0	0	7
поиска	3699	-7.21	4	6	2895	1019	0	0	0	6
отцу	3698	-5.23	2	2	1284	254	0	0	0	4
численностью	3698	-10.99	0	0	238	37	0	0	0	12
четвёртого	3698	-11.05	0	0	238	96	0	0	0	10
явления	3698	-5.15	4	4	105	21	0	0	0	7
рота	3698	-5.27	18	21	1004	130	0	0	0	4
бывает	3697	-5.45	2	2	631	35	0	0	0	6
партизан	3695	-8.98	0	0	2895	163	0	0	0	8
расстояния	3694	-8.74	0	0	1004	437	0	0	0	10
кандидатом	3693	-10.53	0	0	1255	279	0	0	0	10
договору	3692	-9.24	0	1	891	236	0	0	0	8
торговые	3692	-8.82	0	0	693	113	0	0	0	8
продано	3691	-6.13	4	5	2895	1122	0	0	0	7
отличался	3691	-8.19	0	0	1284	254	0	0	0	9
крупная	3691	-7.03	0	0	1255	166	0	0	0	7
образа	3690	-5.54	6	8	1284	330	0	0	0	6
бюджета	3689	-9.26	0	1	631	4	0	0	0	7
сигнала	3689	-8.48	2	3	2142	103	0	0	0	7
надежды	3688	-7.76	6	6	875	464	0	0	0	7
созданием	3685	-7.11	0	0	2142	503	0	0	0	9
шаг	3684	-5.71	4	5	157	33	0	0	0	3
послал	3684	-6.78	2	3	2895	1019	0	0	0	6
алгоритм	3683	-11.75	0	0	672	86	0	0	0	8
квартире	3682	-10.01	0	1	1255	25	0	0	0	8
австрийской	3682	-9.67	0	0	672	94	0	0	0	11
длится	3681	-6.13	2	3	891	22	0	0	0	6
ремонта	3679	-7.9	2	3	1004	263	0	0	0	7
харьковской	3679	-9.53	0	0	220	49	0	0	0	11
греческий	3677	-7.29	0	0	586	133	0	0	0	9
появлением	3676	-7.31	0	0	2895	1019	0	0	0	10
выполнен	3676	-7.39	0	0	1325	268	0	0	0	8
оставалось	3675	-8.89	0	0	1284	189	0	0	0	10
педагогический	3675	-12.82	0	0	2895	307	0	0	0	14
выиграли	3675	-7.06	0	1	1325	268	0	0	0	8
оператор	3674	-8.14	0	0	1284	114	0	0	0	8
предпринял	3673	-9.0	0	0	2895	1122	0	0	0	10
особенностей	3672	-11.9	0	0	1284	189	0	0	0	12
главными	3672	-7.58	0	1	586	48	0	0	0	8
массу	3670	-6.85	6	7	929	237	0	0	0	5
всесоюзной	3669	-10.16	0	0	1325	81	0	0	0	10
клубу	3669	-7.72	6	7	1255	71	0	0	0	5
актёром	3668	-7.09	2	2	672	62	0	0	0	7
исток	3668	-5.61	0	3	709	198	0	0	0	5
обнаружили	3668	-9.97	0	0	1284	330	0	0	0	10
ракета	3667	-7.21	4	5	1004	437	0	0	0	6
действием	3667	-8.83	0	0	891	214	0	0	0	9
возможностей	3665	-11.33	0	0	1325	320	0	0	0	12
саратовской	3665	-10.07	0	0	2142	110	0	0	0	11
произошли	3664	-7.48	0	0	2895	1122	0	0	0	9
братьями	3663	-7.1	0	0	631	81	0	0	0	8
железнодорожных	3661	-15.37	0	0	169	68	0	0	0	15
заключении	3661	-7.32	0	0	595	400	0	0	0	10
плоскости	3661	-9.59	0	0	2895	98	0	0	0	9
an	3660	-4.1	26	33	49	4	4	4	4	2
воспоминания	3660	-11.79	0	0	1325	320	0	0	0	12
помощника	3657	-8.48	0	0	2895	1019	0	0	0	9
золотом	3656	-7.94	6	7	595	24	0	0	0	7
устав	3655	-5.66	0	3	590	115	0	0	0	5
женских	3653	-5.98	4	4	169	68	0	0	0	7
потомки	3653	-7.98	0	1	2895	1019	0	0	0	7
хоть	3653	-6.04	2	2	220	71	0	0	0	4
невского	3653	-6.47	0	0	875	187	0	0	0	8
дин	3652	-4.34	26	31	891	80	0	0	0	3
сроки	3652	-6.77	4	6	2142	54	0	0	0	5
приложения	3650	-7.31	0	0	2895	1122	0	0	0	10
современным	3650	-9.35	0	0	2142	503	0	0	0	11
вратарь	3650	-8.28	2	2	1325	46	0	0	0	7
футболиста	3650	-8.6	0	0	388	33	0	0	0	10
заливе	3649	-7.37	2	3	595	400	0	0	0	6
регионального	3649	-9.4	0	0	1004	263	0	0	0	13
аэс	3648	-5.36	2	3	672	9	0	0	0	3
фамилию	3648	-8.43	6	6	388	50	0	0	0	7
какого	3648	-5.62	2	2	1255	279	0	0	0	6
пытаясь	3647	-8.3	0	0	2895	7	0	0	0	7
молодежи	3647	-9.77	0	0	929	192	0	0	0	8
поведения	3647	-7.23	0	0	2895	1019	0	0	0	9
нм	3646	-4.52	28	34	875	1	1	1	1	2
принцесса	3646	-8.94	0	0	2895	1122	0	0	0	9
детали	3646	-6.65	2	2	891	214	0	0	0	6
образцы	3645	-6.44	4	5	1284	330	0	0	0	7
псевдоним	3645	-12.74	0	0	2895	11	0	0	0	9
здоровье	3645	-10.01	0	0	595	13	0	0	0	8
личных	3644	-5.34	6	7	441	136	0	0	0	6
судья	3643	-5.78	2	3	2142	108	0	0	0	5
apple	3643	-5.51	0	0	49	2	0	0	0	5
преобразования	3643	-9.94	0	0	2895	1122	0	0	0	14
разработчиков	3641	-11.91	0	0	1004	437	0	0	0	13
московское	3641	-9.6	0	0	929	192	0	0	0	10
операциях	3641	-7.99	0	0	1284	114	0	0	0	9
древности	3640	-8.84	0	0	891	53	0	0	0	9
уровней	3640	-8.0	2	3	590	30	0	0	0	7
высший	3639	-4.94	8	8	1325	268	0	0	0	6
абсолютно	3639	-12.37	0	0	672	13	0	0	0	9
хвост	3639	-7.42	0	1	220	7	0	0	0	5
древние	3638	-7.2	8	8	891	53	0	0	0	7
английская	3637	-10.03	0	0	672	85	0	0	0	10
прямоугольное	3637	-13.06	0	0	2895	1122	0	0	0	13
технические	3637	-8.53	0	0	693	187	0	0	0	11
доступны	3636	-7.29	0	0	891	236	0	0	0	8
приговор	3636	-8.47	0	0	2895	1122	0	0	0	8
равен	3636	-5.88	2	2	1004	437	0	0	0	5
мл	3633	-4.77	42	45	929	12	12	12	12	2
чтения	3633	-7.05	2	2	238	5	0	0	0	6
достижение	3631	-8.18	0	0	891	236	0	0	0	10
промышленной	3631	-9.09	0	0	2895	1122	0	0	0	12
изданиях	3629	-6.78	0	2	709	157	0	0	0	8
божией	3629	-7.48	2	2	631	164	0	0	0	6
са	3629	-2.89	54	64	2142	110	110	110	110	2
кандидатскую	3628	-13.47	0	0	1255	279	0	0	0	12
арене	3628	-6.83	4	5	672	124	0	0	0	5
контр	3626	-6.3	0	0	1255	499	0	0	0	5
закончилась	3625	-9.71	0	0	595	400	0	0	0	11
преподавателей	3624	-12.02	0	0	2895	1122	0	0	0	14
дочерей	3624	-8.44	0	0	891	236	0	0	0	7
экраны	3624	-7.27	4	5	226	65	0	0	0	6
половиной	3623	-7.48	0	0	2895	1019	0	0	0	9
сетей	3623	-6.33	4	4	2142	234	0	0	0	5
поставлена	3622	-7.28	0	0	2895	1019	0	0	0	10
your	3622	-5.13	2	3	8	5	0	0	0	4
строительством	3621	-10.9	0	0	2142	356	0	0	0	14
сражался	3620	-7.77	0	0	2142	54	0	0	0	8
потеряли	3620	-9.58	0	1	2895	1019	0	0	0	8
ответственности	3619	-11.89	0	0	1284	254	0	0	0	15
каменный	3619	-5.99	0	0	1255	279	0	0	0	8
надписи	3619	-8.69	2	2	875	464	0	0	0	7
малые	3618	-5.78	8	8	929	237	0	0	0	5
схема	3617	-6.86	6	7	2142	9	0	0	0	5
пунктах	3617	-8.69	0	1	2895	67	0	0	0	7
хранится	3616	-7.64	0	0	220	32	0	0	0	8
получение	3615	-6.17	0	0	2895	1019	0	0	0	9
маршрута	3613	-9.51	0	1	929	237	0	0	0	8
геральдический	3613	-12.52	0	0	586	96	0	0	0	14
стоимости	3612	-9.61	0	0	2142	356	0	0	0	9
отдан	3609	-5.99	2	2	1284	254	0	0	0	5
итальянских	3609	-9.55	0	0	709	23	0	0	0	11
плюс	3609	-6.67	0	1	2895	98	0	0	0	4
верфи	3608	-7.54	2	2	1325	192	0	0	0	5
постоянное	3608	-7.84	0	0	2895	1019	0	0	0	10
схеме	3608	-6.91	6	7	2142	9	0	0	0	5
снарядов	3607	-9.15	0	0	2142	44	0	0	0	8
замке	3607	-6.19	4	4	595	400	0	0	0	5
императору	3604	-10.33	0	0	709	69	0	0	0	10
китайских	3604	-9.15	0	0	1255	78	0	0	0	9
старт	3604	-5.44	2	6	2142	356	0	0	0	5
воздушного	3604	-8.43	0	0	1325	320	0	0	0	10
тауншип	3604	-11.03	0	1	693	84	0	0	0	7
super	3603	-6.37	0	0	64	3	0	0	0	5
рака	3603	-4.72	20	23	1004	437	0	0	0	4
торговой	3602	-8.25	0	1	693	113	0	0	0	8
пациентов	3601	-10.5	0	0	2895	163	0	0	0	9
седьмой	3600	-8.52	0	0	2142	234	0	0	0	7
британии	3598	-7.68	0	0	631	81	0	0	0	8
сектора	3598	-7.01	6	7	2142	234	0	0	0	7
учредил	3597	-6.65	0	0	590	95	0	0	0	7
локомотив	3597	-11.49	0	0	441	35	0	0	0	9
отставке	3597	-8.66	0	0	1284	254	0	0	0	8
рукописи	3597	-9.74	0	0	1004	72	0	0	0	8
поиск	3596	-7.39	0	3	2895	1019	0	0	0	5
конституция	3595	-10.6	0	0	1255	499	0	0	0	11
взгляды	3595	-8.59	0	1	1325	30	0	0	0	7
ударов	3594	-6.6	2	2	590	35	0	0	0	6
газет	3594	-6.95	0	4	586	47	0	0	0	5
александру	3594	-10.43	0	0	672	86	0	0	0	10
административном	3593	-15.03	0	0	672	37	0	0	0	16
музыкальную	3593	-8.89	0	0	929	86	0	0	0	11
учителей	3592	-6.68	0	0	590	95	0	0	0	8
расстрелян	3591	-11.07	0	0	1004	437	0	0	0	10
римско	3590	-7.45	0	1	1004	49	0	0	0	6
природных	3589	-7.19	0	0	2895	1122	0	0	0	9
частные	3587	-6.47	8	9	238	52	0	0	0	7
ток	3586	-4.38	26	30	693	113	0	0	0	3
hd	3586	-4.53	10	12	27	1	1	1	1	2
полтора	3585	-7.73	0	1	2895	1019	0	0	0	7
влади	3584	-6.67	0	0	1325	51	0	0	0	5
барокко	3584	-9.48	2	2	631	116	0	0	0	7
news	3583	-5.46	0	1	23	5	0	0	0	4
средство	3582	-7.07	0	1	2142	54	0	0	0	8
гетто	3582	-8.09	0	0	586	96	0	0	0	5
родила	3581	-6.17	2	2	1004	130	0	0	0	6
китайского	3581	-9.3	0	0	1255	78	0	0	0	10
переведены	3580	-9.34	0	0	2895	307	0	0	0	10
буква	3580	-6.21	4	5	631	50	0	0	0	5
младшим	3580	-8.85	4	4	929	12	0	0	0	7
факторов	3580	-6.89	0	0	388	50	0	0	0	8
лейбл	3579	-7.55	0	3	441	123	0	0	0	5
хельсинки	3579	-12.95	0	0	220	4	0	0	0	9
уроки	3579	-6.98	2	2	590	30	0	0	0	5
названный	3578	-7.55	0	0	875	464	0	0	0	9
