word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
南方周末	186	-8.37	0	0	44	4	0	0	0	4
伊拉克	186	-7.37	2	2	22	1	0	0	0	3
酒店	186	-6.3	8	11	6	2	2	2	2	2
shall	186	-6.35	4	5	536	56	0	0	0	5
涅夫勒省	186	-9.62	0	0	1	1	0	0	0	4
圈	186	-5.76	0	0	2	2	2	2	2	1
格雷	186	-5.74	12	15	22	3	3	3	3	2
希臘	186	-5.78	8	11	17	3	3	3	3	2
语言	186	-6.67	12	14	2	1	1	1	1	2
第二季	186	-6.23	32	33	94	29	0	0	0	3
遂於	186	-6.95	106	107	2	1	1	1	1	2
olympic	186	-10.58	0	0	124	10	0	0	0	7
年為	186	-5.5	198	202	585	2	2	2	2	2
得年	186	-6.32	102	104	12	1	1	1	1	2
mas	185	-4.41	44	50	423	130	0	0	0	3
商	185	-4.92	0	6	10	10	10	10	10	1
纽约	185	-6.13	16	19	4	4	4	4	4	2
montbéliard	185	-14.76	0	0	423	86	0	0	0	11
轟炸機	185	-8.7	0	0	1	1	0	0	0	3
以第	185	-5.67	100	103	52	1	1	1	1	2
以前	185	-5.32	52	55	52	1	1	1	1	2
macintosh	185	-12.49	0	0	423	130	0	0	0	9
roy	185	-5.12	22	24	295	61	0	0	0	3
美国政治家	185	-8.54	0	0	33	10	0	0	0	5
kelly	185	-6.7	2	2	127	20	0	0	0	5
obe	185	-5.69	10	11	124	5	0	0	0	3
以字行	185	-7.42	0	0	52	1	0	0	0	3
凱文	185	-6.52	54	55	6	1	1	1	1	2
nîmes	185	-8.87	2	2	176	1	0	0	0	5
deutsche	185	-10.14	0	1	310	84	0	0	0	8
medicine	185	-10.46	0	0	423	54	0	0	0	8
阿韦龙省	185	-7.8	0	0	62	1	0	0	0	4
的子集	185	-7.0	6	6	233	2	0	0	0	3
四卷	185	-6.16	24	26	20	1	1	1	1	2
查	185	-4.92	0	5	10	10	10	10	10	1
utf	185	-6.77	4	6	79	6	0	0	0	3
corps	185	-7.33	0	1	540	156	0	0	0	5
参加光緒癸卯科殿試	185	-12.46	0	0	19	13	0	0	0	9
七年	185	-5.34	94	97	8	1	1	1	1	2
伏	185	-5.21	0	2	5	5	5	5	5	1
香港島專線小巴	185	-11.07	0	0	30	25	0	0	0	7
的續集	185	-6.71	6	7	233	2	0	0	0	3
week	185	-6.13	0	2	187	30	0	0	0	4
each	185	-6.2	4	6	252	12	0	0	0	4
adams	185	-7.23	0	1	413	27	0	0	0	5
bl	185	-4.62	82	88	335	21	21	21	21	2
september	184	-10.99	0	0	536	67	0	0	0	9
約在	184	-5.91	118	121	18	1	1	1	1	2
闰年第	184	-7.86	2	3	2	2	0	0	0	3
科雷兹省	184	-7.97	0	0	27	1	0	0	0	4
gene	184	-5.41	2	3	233	35	0	0	0	4
victory	184	-8.48	0	1	119	47	0	0	0	7
当选第十一届全国政协常务委员	184	-18.03	0	0	18	3	0	0	0	14
sina	184	-5.66	6	7	536	52	0	0	0	4
紐約	184	-5.98	26	28	6	4	4	4	4	2
諾魯	184	-6.78	4	5	3	1	1	1	1	2
順治三年	184	-6.29	22	22	17	16	0	0	0	4
shop	184	-5.48	8	9	536	56	0	0	0	4
哲学	184	-6.5	28	29	3	2	2	2	2	2
天保	184	-5.97	28	30	47	1	1	1	1	2
need	184	-6.0	4	4	176	32	0	0	0	4
台中	184	-5.54	54	57	43	3	3	3	3	2
是意大利帕维亚省的一个市镇	184	-9.68	0	0	459	64	0	0	0	13
larry	184	-5.91	6	6	265	61	0	0	0	5
prime	184	-6.24	10	10	405	84	0	0	0	5
建築	184	-5.32	24	26	33	3	3	3	3	2
舷號dd	184	-9.75	0	0	1	1	0	0	0	4
安德魯	184	-6.74	10	10	39	7	0	0	0	3
年離婚	184	-7.25	6	6	585	1	0	0	0	3
二次大戰後	184	-8.06	0	0	38	3	0	0	0	5
號和	184	-6.09	54	56	26	1	1	1	1	2
為第	184	-5.63	100	103	69	1	1	1	1	2
戲劇	184	-7.23	6	6	1	1	1	1	1	2
有一天	184	-6.76	4	6	49	2	0	0	0	3
伊丽莎白	184	-8.62	4	4	22	1	0	0	0	4
problem	183	-8.54	0	1	405	84	0	0	0	7
guy	183	-5.48	12	14	233	20	0	0	0	3
授即用知縣	183	-9.79	0	0	23	1	0	0	0	5
九年	183	-5.03	106	109	19	1	1	1	1	2
steven	183	-7.14	0	3	536	86	0	0	0	6
smile	183	-6.91	0	1	536	7	0	0	0	5
ck	183	-4.69	86	89	540	1	1	1	1	2
turn	183	-5.57	2	3	306	12	0	0	0	4
bains	183	-6.55	0	0	335	64	0	0	0	5
safety	183	-9.22	0	0	536	60	0	0	0	6
dictionary	183	-10.36	0	0	310	62	0	0	0	10
多公里	183	-6.57	6	7	45	1	0	0	0	3
上海人	183	-6.98	2	3	39	4	0	0	0	3
分布于中国大陆的西藏等地	183	-9.0	0	0	138	84	0	0	0	12
是法国洛泽尔省的一个市镇	183	-8.46	0	0	459	73	0	0	0	12
平均	183	-5.1	20	23	39	16	16	16	16	2
安哈尔特州的一个市镇	183	-10.45	0	0	39	2	0	0	0	10
街道	183	-5.84	42	45	5	1	1	1	1	2
年電視劇	183	-7.47	0	1	585	2	0	0	0	4
隨後在	183	-6.93	12	14	4	3	0	0	0	3
became	183	-8.34	2	2	335	66	0	0	0	6
例子	183	-6.14	56	59	6	1	1	1	1	2
經吏部掣簽	183	-10.34	0	0	11	1	0	0	0	5
場賽事	183	-7.29	4	5	12	1	0	0	0	3
april	182	-8.16	0	0	413	17	0	0	0	5
democratic	182	-12.68	0	0	310	84	0	0	0	10
火星	182	-6.48	30	32	8	1	1	1	1	2
苏	182	-5.0	0	5	8	8	8	8	8	1
正	182	-4.67	0	13	22	22	22	22	22	1
個小項	182	-7.12	4	4	65	2	0	0	0	3
nice	182	-5.23	10	11	176	19	0	0	0	4
董事長	182	-7.69	2	3	4	3	0	0	0	3
化學	182	-6.1	24	26	10	2	2	2	2	2
start	182	-5.69	6	8	536	86	0	0	0	5
個人	182	-5.92	90	92	65	1	1	1	1	2
属于南锡区	182	-8.53	2	2	224	220	0	0	0	5
日本時間	182	-6.87	0	0	297	29	0	0	0	4
walk	182	-6.56	4	4	187	47	0	0	0	4
乔丹	182	-6.52	12	14	7	1	1	1	1	2
using	182	-6.27	0	1	79	12	0	0	0	5
故事	182	-5.37	28	31	17	2	2	2	2	2
藝術	182	-6.02	12	13	5	2	2	2	2	2
海外	182	-6.03	46	48	34	1	1	1	1	2
分布於印度西太平洋區	182	-9.62	0	0	138	84	0	0	0	10
rule	182	-6.33	2	4	295	19	0	0	0	4
pedro	182	-8.01	0	0	405	45	0	0	0	5
javascript	182	-14.79	0	0	138	27	0	0	0	10
个自然村	182	-8.59	0	0	99	2	0	0	0	4
vision	181	-6.57	0	0	119	47	0	0	0	6
jet	181	-5.36	24	26	138	20	0	0	0	3
字形	181	-6.35	16	18	11	1	1	1	1	2
由阿拉斯加州負責管轄	181	-11.08	0	0	63	3	0	0	0	10
日正式啟用	181	-7.24	2	2	297	8	0	0	0	5
是西班牙加泰罗尼亚塔拉戈纳省的一个市镇	181	-16.42	0	0	459	34	0	0	0	19
的前身	181	-7.09	0	1	233	1	0	0	0	3
current	181	-8.58	0	0	540	15	0	0	0	7
virgin	181	-8.36	0	0	119	47	0	0	0	6
took	181	-5.74	10	11	306	39	0	0	0	4
东方红	181	-7.29	0	1	25	2	0	0	0	3
年大選	181	-5.96	2	3	585	4	0	0	0	3
georg	181	-7.54	0	1	233	35	0	0	0	5
號班機	181	-6.99	0	1	26	2	0	0	0	3
主角	181	-5.22	40	45	48	1	1	1	1	2
ev	181	-4.25	70	79	252	20	20	20	20	2
layer	181	-6.01	6	7	265	61	0	0	0	5
其中第	181	-6.17	14	15	68	26	0	0	0	3
著作有	181	-6.73	0	2	17	2	0	0	0	3
campaign	181	-10.44	0	0	540	97	0	0	0	8
八年	181	-5.16	98	101	11	1	1	1	1	2
诗	181	-5.12	0	4	6	6	6	6	6	1
元和	181	-5.86	56	58	21	2	2	2	2	2
弗朗西斯科	181	-9.01	2	3	17	5	0	0	0	5
夏威夷群島	181	-9.19	0	0	14	2	0	0	0	5
倫敦	181	-7.28	6	6	1	1	1	1	1	2
kit	180	-5.16	18	22	127	22	0	0	0	3
年开工	180	-5.7	20	20	585	9	0	0	0	3
shot	180	-5.56	6	9	536	56	0	0	0	4
块	180	-5.76	0	0	2	2	2	2	2	1
step	180	-6.11	4	6	536	86	0	0	0	4
plant	180	-5.75	2	5	405	28	0	0	0	5
廣告	180	-6.38	14	14	9	1	1	1	1	2
auto	180	-6.49	2	2	413	28	0	0	0	4
dax	180	-5.55	16	19	310	43	0	0	0	3
salins	180	-7.4	0	0	536	60	0	0	0	6
regional	180	-8.11	0	0	295	105	0	0	0	8
主要分布于韩国	180	-10.08	0	0	48	18	0	0	0	7
ok	180	-4.54	58	63	124	3	3	3	3	2
大愛劇場	180	-8.57	0	0	82	1	0	0	0	4
dx	180	-5.8	80	83	310	1	1	1	1	2
巴登	180	-5.72	38	39	39	1	1	1	1	2
much	180	-6.85	6	6	423	26	0	0	0	4
假若	180	-6.38	10	12	10	1	1	1	1	2
help	180	-7.23	4	4	223	35	0	0	0	4
康熙	180	-4.48	2	4	43	36	36	36	36	2
campbell	180	-10.34	0	0	540	97	0	0	0	8
秘书长	180	-7.14	0	2	6	2	0	0	0	3
among	180	-6.85	2	2	413	19	0	0	0	5
年为止	180	-6.33	4	7	585	2	0	0	0	3
重修	180	-5.88	28	31	20	1	1	1	1	2
布鲁斯	180	-6.9	6	6	22	2	0	0	0	3
而西班牙裔或拉丁美洲人佔了人口	180	-23.0	0	0	46	1	0	0	0	15
b線	180	-5.8	68	70	335	1	1	1	1	2
探花	180	-6.95	8	9	2	1	1	1	1	2
concept	179	-9.65	2	2	540	156	0	0	0	7
年有期徒刑	179	-9.47	0	0	585	3	0	0	0	5
个月后	179	-6.05	0	4	99	2	0	0	0	3
樂團	179	-6.97	6	8	3	1	1	1	1	2
科技	179	-6.08	26	27	27	1	1	1	1	2
元人民币	179	-7.16	6	9	21	2	0	0	0	4
logic	179	-6.87	0	0	265	48	0	0	0	5
當中有	179	-6.47	8	10	24	4	0	0	0	3
迈克	179	-6.5	72	74	3	2	2	2	2	2
年建成通车	179	-7.43	4	4	585	10	0	0	0	5
以下是	179	-6.66	2	3	52	10	0	0	0	3
社會	179	-6.03	14	17	12	2	2	2	2	2
除以	179	-6.06	56	58	11	1	1	1	1	2
资治通鉴	179	-9.73	0	0	3	1	0	0	0	4
亚当	179	-5.91	6	8	17	2	2	2	2	2
福斯特	179	-6.95	6	7	14	1	0	0	0	3
lc	179	-4.86	88	96	265	3	3	3	3	2
年的统计	179	-6.97	0	1	585	28	0	0	0	4
barbus	179	-8.19	0	0	335	64	0	0	0	6
執導	179	-6.78	8	8	3	1	1	1	1	2
為觀賞性魚類	179	-9.94	0	0	69	1	0	0	0	6
軍軍長	179	-7.93	0	0	8	1	0	0	0	3
日於香港交易所主板上市	179	-13.84	0	0	297	7	0	0	0	11
收錄	179	-5.4	14	19	15	4	4	4	4	2
全称	178	-5.72	82	85	40	2	2	2	2	2
langres	178	-8.27	0	0	265	61	0	0	0	7
technologies	178	-15.39	0	0	306	50	0	0	0	12
laboratory	178	-12.39	0	0	265	61	0	0	0	10
cool	178	-5.81	10	12	540	156	0	0	0	4
巴斯在赛丁泉山发现了此行星	178	-14.32	0	0	39	2	0	0	0	13
臺北	178	-6.1	24	27	10	2	2	2	2	2
所在地	178	-6.94	0	1	35	1	0	0	0	3
棲息在河川中底層水域	178	-12.89	0	0	22	22	0	0	0	10
surface	178	-9.34	0	0	536	37	0	0	0	7
提名	178	-5.87	94	97	11	1	1	1	1	2
随后在	178	-6.92	8	10	6	3	0	0	0	3
combat	178	-7.9	0	0	540	156	0	0	0	6
光緒進士	178	-6.63	0	0	76	43	0	0	0	4
年十一月	178	-6.97	2	6	585	3	0	0	0	4
行走	178	-6.15	20	22	21	1	1	1	1	2
india	178	-6.43	0	1	183	75	0	0	0	5
助攻	178	-6.78	0	2	1	1	1	1	1	2
代號	178	-5.44	36	39	38	2	2	2	2	2
小学	178	-6.07	50	51	29	1	1	1	1	2
属于埃佩尔奈区	178	-10.76	0	0	224	220	0	0	0	7
béziers	178	-10.22	0	0	335	2	0	0	0	7
港譯	178	-6.38	26	27	10	1	1	1	1	2
沃尔特	178	-6.54	10	11	15	3	0	0	0	3
pr	178	-4.22	92	101	405	84	84	84	84	2
花生	178	-6.27	54	56	14	1	1	1	1	2
語言	178	-6.66	10	13	3	1	1	1	1	2
改名	178	-5.27	108	114	22	3	3	3	3	2
中排名第	178	-7.96	0	2	143	2	0	0	0	4
晉級	178	-6.4	6	8	5	2	2	2	2	2
變成	178	-6.78	46	47	3	1	1	1	1	2
phil	178	-5.4	0	1	405	26	0	0	0	4
归国后	178	-7.18	6	7	3	3	0	0	0	3
分布於印度太平洋區	178	-8.97	0	0	138	84	0	0	0	9
步兵師	178	-7.33	4	5	9	4	0	0	0	3
大越史記全書	178	-11.5	0	0	82	1	0	0	0	6
河口區	178	-7.44	0	1	16	2	0	0	0	3
欧洲e	178	-7.76	0	1	7	2	0	0	0	3
年u	178	-5.78	196	198	585	1	1	1	1	2
屬於	177	-5.36	106	108	20	9	9	9	9	2
已婚	177	-6.25	16	16	14	1	1	1	1	2
一般认为	177	-7.2	0	1	81	13	0	0	0	4
device	177	-7.21	0	1	310	84	0	0	0	6
面积达	177	-6.63	4	5	19	6	0	0	0	3
near	177	-6.88	12	12	176	32	0	0	0	4
baker	177	-6.58	4	4	335	64	0	0	0	5
司职前锋	177	-8.73	0	0	15	3	0	0	0	4
ohio	177	-8.46	0	0	124	3	0	0	0	4
gdp	177	-6.1	6	9	233	2	0	0	0	3
斐濟群島	177	-8.53	0	0	3	2	0	0	0	4
来源于拉丁文	177	-11.75	0	0	7	2	0	0	0	6
protection	177	-8.68	0	0	405	84	0	0	0	10
康塔尔省	177	-7.53	0	0	43	1	0	0	0	4
本杰明	177	-7.47	0	0	39	1	0	0	0	3
nhk	177	-6.5	0	3	176	3	0	0	0	3
factory	177	-7.74	0	1	264	42	0	0	0	7
莱昂索里亚省的一个市镇	177	-10.11	0	0	15	10	0	0	0	11
為輻鰭魚綱鰻鱺目糯鰻亞目蛇鰻科的其中一種	177	-21.28	0	0	69	27	0	0	0	20
fernando	177	-9.87	0	0	264	29	0	0	0	8
吉他	177	-5.91	20	23	18	2	2	2	2	2
記者	177	-6.59	20	22	6	1	1	1	1	2
被iucn列為極危保育類動物	177	-18.18	0	0	22	4	0	0	0	14
又有	177	-6.09	134	136	26	1	1	1	1	2
wi	177	-4.69	62	68	187	44	44	44	44	2
丹尼	177	-5.8	22	26	12	4	4	4	4	2
西游记	177	-7.45	2	2	45	1	0	0	0	3
round	177	-5.77	8	11	295	61	0	0	0	5
比如说	176	-6.99	4	5	28	4	0	0	0	3
reference	176	-10.51	0	0	295	105	0	0	0	9
是以	176	-5.79	78	80	459	1	1	1	1	2
lang	176	-4.52	30	33	265	61	0	0	0	4
个进球	176	-7.06	0	1	99	1	0	0	0	3
robin	176	-6.94	0	0	295	61	0	0	0	5
yi	176	-5.47	56	61	44	4	4	4	4	2
programming	176	-10.95	0	0	405	84	0	0	0	11
超人	176	-6.05	72	74	12	2	2	2	2	2
啊	176	-5.76	0	0	2	2	2	2	2	1
名義	176	-5.68	28	31	51	1	1	1	1	2
柏林	176	-7.23	20	21	1	1	1	1	1	2
旧唐书	176	-7.77	2	2	5	1	0	0	0	3
則於	176	-6.32	116	118	12	1	1	1	1	2
瑞典语	176	-7.26	4	5	10	4	0	0	0	3
section	176	-5.79	0	0	536	67	0	0	0	7
米和	176	-5.7	72	75	43	1	1	1	1	2
oloron	176	-8.26	0	0	124	10	0	0	0	6
號及	176	-6.09	42	44	26	1	1	1	1	2
长达	176	-5.85	22	25	13	1	1	1	1	2
分打點	176	-6.3	2	3	138	3	0	0	0	3
年憑	176	-5.78	144	146	585	1	1	1	1	2
月球	176	-5.85	92	94	124	1	1	1	1	2
希望	176	-6.21	10	12	17	1	1	1	1	2
副市长	176	-6.88	16	17	14	1	0	0	0	3
取名	176	-5.8	96	100	15	3	3	3	3	2
pontarlier	176	-11.42	0	0	405	55	0	0	0	10
學年度	176	-7.24	0	2	12	2	0	0	0	3
是美国路易斯安那州下属的一座城市	176	-16.48	0	0	459	15	0	0	0	16
florida	176	-9.15	0	0	264	24	0	0	0	7
图书馆	176	-7.14	0	0	5	2	0	0	0	3
reims	176	-7.45	0	0	295	105	0	0	0	5
他们在	175	-6.81	12	14	45	5	0	0	0	3
副主任	175	-6.8	4	5	14	2	0	0	0	3
em	175	-4.17	94	101	252	16	16	16	16	2
描述	175	-6.78	8	10	1	1	1	1	1	2
稍後	175	-7.23	42	43	1	1	1	1	1	2
smart	175	-6.76	2	2	536	7	0	0	0	5
chang	175	-4.89	10	14	540	111	0	0	0	5
類	175	-5.12	0	8	6	6	6	6	6	1
和m	175	-6.1	82	84	25	1	1	1	1	2
administration	175	-13.19	0	0	413	27	0	0	0	14
barry	175	-5.59	8	8	335	64	0	0	0	5
歷史上	175	-6.64	2	4	6	4	0	0	0	3
架波音	175	-7.45	0	1	14	1	0	0	0	3
關島	175	-6.59	8	10	6	1	1	1	1	2
立陶宛	175	-7.81	0	0	11	1	0	0	0	3
很快	175	-6.5	2	4	3	2	2	2	2	2
choice	175	-8.14	0	0	540	111	0	0	0	6
莫雄	175	-6.47	4	6	8	1	1	1	1	2
crown	175	-6.68	2	3	540	35	0	0	0	5
的美誉	175	-6.44	8	8	233	4	0	0	0	3
多年平均流量	175	-9.42	0	0	45	10	0	0	0	6
metropolitan	175	-14.13	0	0	423	54	0	0	0	12
platform	175	-10.43	0	0	405	28	0	0	0	8
distribution	175	-11.95	0	0	310	62	0	0	0	12
theorem	175	-9.35	0	0	306	54	0	0	0	7
jazz	175	-7.1	0	0	138	27	0	0	0	4
個獎項	175	-7.11	2	3	65	1	0	0	0	3
有見及此	175	-8.9	0	0	49	1	0	0	0	4
熱帶低氣壓	175	-8.48	0	0	4	3	0	0	0	5
不	175	-4.52	0	13	44	44	44	44	44	1
星际争霸	175	-7.9	0	0	28	4	0	0	0	4
沈阳	175	-6.99	4	6	3	1	1	1	1	2
industry	175	-9.7	0	0	183	75	0	0	0	8
國家	175	-5.6	28	31	14	3	3	3	3	2
個小時	175	-6.5	4	5	65	2	0	0	0	3
got	175	-4.95	16	18	233	30	0	0	0	3
franklin	175	-10.82	0	0	264	38	0	0	0	8
title	175	-8.05	0	0	306	17	0	0	0	5
thompson	174	-9.43	0	1	306	54	0	0	0	8
lisa	174	-6.13	10	10	265	55	0	0	0	4
之间的自然数	174	-11.46	0	0	38	2	0	0	0	6
中的人物	174	-6.86	0	1	143	7	0	0	0	4
建成	174	-5.07	68	75	33	3	3	3	3	2
巴里	174	-6.01	60	62	39	1	1	1	1	2
終於	174	-6.02	108	111	5	2	2	2	2	2
maurice	174	-8.77	0	0	423	130	0	0	0	7
属于尼梅区	174	-8.38	4	4	224	220	0	0	0	5
condom	174	-7.32	0	0	540	156	0	0	0	6
中心	174	-4.94	66	70	143	2	2	2	2	2
哆啦a夢	174	-10.16	0	0	1	1	0	0	0	4
年代以後	174	-6.08	10	12	585	41	0	0	0	4
十年	174	-4.66	100	113	23	2	2	2	2	2
歲至	174	-6.23	66	68	16	1	1	1	1	2
北京人	174	-6.83	2	4	38	8	0	0	0	3
出生於	174	-5.84	8	10	40	8	0	0	0	3
avranches	174	-11.89	0	0	413	11	0	0	0	9
十卷	174	-5.68	22	27	23	1	1	1	1	2
个专业	174	-6.89	0	1	99	1	0	0	0	3
預計在	174	-7.54	2	3	6	3	0	0	0	3
射入	174	-6.02	30	32	7	1	1	1	1	2
fast	174	-5.84	12	13	264	42	0	0	0	4
canon	174	-6.67	2	5	540	97	0	0	0	5
艺术	174	-6.51	4	5	3	2	2	2	2	2
things	174	-7.05	0	1	306	54	0	0	0	6
woo	174	-5.28	14	16	187	28	0	0	0	3
草案	174	-6.59	12	14	6	1	1	1	1	2
包括了	174	-6.09	10	11	22	16	0	0	0	3
卢瓦雷省	174	-8.33	2	2	9	4	0	0	0	4
年突破	174	-6.97	0	1	585	1	0	0	0	3
年夏季奧林匹克運動會	174	-13.11	0	0	585	5	0	0	0	10
心	174	-5.32	0	3	4	4	4	4	4	1
投资	174	-6.25	6	8	7	1	1	1	1	2
登場	173	-5.55	14	18	9	2	2	2	2	2
marshall	173	-9.63	0	0	423	130	0	0	0	8
mario	173	-6.65	6	7	423	130	0	0	0	5
年春季	173	-6.52	16	18	585	3	0	0	0	3
wu	173	-5.26	68	70	187	2	2	2	2	2
bird	173	-5.95	0	1	335	26	0	0	0	4
日本鐵路車站列表	173	-11.69	0	0	297	29	0	0	0	8
營運	173	-6.35	4	5	4	1	1	1	1	2
亨特	173	-6.67	50	51	4	1	1	1	1	2
欧文	173	-6.52	50	52	7	1	1	1	1	2
sunday	173	-7.12	0	0	536	37	0	0	0	6
大多數居民信奉東正教	173	-16.77	0	0	82	1	0	0	0	10
pi	173	-4.35	92	101	405	28	28	28	28	2
巴士總站	173	-8.82	0	0	39	2	0	0	0	4
主要角色	173	-6.32	0	0	48	18	0	0	0	4
hell	173	-5.23	20	22	223	35	0	0	0	4
等级为四等站	173	-9.55	2	2	22	2	0	0	0	6
为莎草科苔草属的植物	173	-11.64	0	0	82	2	0	0	0	10
once	173	-6.34	0	1	124	8	0	0	0	4
常栖息在潮下带	173	-10.71	2	2	11	6	0	0	0	7
think	173	-6.99	4	4	306	54	0	0	0	5
北美	173	-5.46	36	40	38	2	2	2	2	2
是法国上阿尔卑斯省的一个市镇	173	-10.02	0	0	459	73	0	0	0	14
是匈牙利杰尔	173	-8.52	0	0	459	17	0	0	0	6
幅	173	-5.76	0	0	2	2	2	2	2	1
劇場版	173	-7.72	0	1	6	2	0	0	0	3
称之为	173	-7.93	2	3	8	1	0	0	0	3
bergerac	173	-9.76	0	0	335	66	0	0	0	8
薩爾達傳說	173	-10.5	0	0	4	2	0	0	0	5
bi	173	-4.5	88	97	335	26	26	26	26	2
columbia	172	-9.85	0	0	540	156	0	0	0	8
裂	172	-5.76	0	1	2	2	2	2	2	1
大学	172	-4.9	92	93	82	3	3	3	3	2
cable	172	-6.58	2	3	540	97	0	0	0	5
ver	172	-4.07	14	22	119	20	0	0	0	3
र	172	-5.76	0	0	2	2	2	2	2	1
parliament	172	-10.41	0	0	405	80	0	0	0	10
武器	172	-6.32	12	13	12	1	1	1	1	2
渡辺和郎在北见发现了此行星	172	-17.63	0	0	1	1	0	0	0	13
进	172	-4.88	0	8	11	11	11	11	11	1
次三振	172	-7.69	0	0	16	1	0	0	0	3
汉密尔顿	172	-8.67	0	0	13	1	0	0	0	4
better	172	-6.56	2	2	335	66	0	0	0	6
technical	172	-10.19	0	0	306	50	0	0	0	9
中央日報	172	-7.13	2	2	143	4	0	0	0	4
年十二月	172	-7.26	2	6	585	3	0	0	0	4
暱稱	172	-6.95	58	60	1	1	1	1	1	2
december	172	-9.89	0	0	310	84	0	0	0	8
其中以	172	-6.01	14	16	68	26	0	0	0	3
atr	172	-6.42	26	29	413	20	0	0	0	3
天後	172	-5.69	66	69	47	1	1	1	1	2
pink	172	-6.36	10	11	405	28	0	0	0	4
冠军	172	-6.51	12	14	4	1	1	1	1	2
最终于	172	-6.39	6	8	53	7	0	0	0	3
第二代	172	-6.23	30	31	94	29	0	0	0	3
even	172	-5.08	4	7	252	20	0	0	0	4
插曲	172	-6.66	20	22	2	1	1	1	1	2
destiny	172	-9.18	0	0	310	84	0	0	0	7
学部委员	172	-7.95	0	0	12	1	0	0	0	4
属于蒙德马桑区	171	-10.61	0	0	224	220	0	0	0	7
來表示	171	-7.06	14	15	8	1	0	0	0	3
always	171	-9.35	0	0	413	52	0	0	0	6
berlin	171	-7.33	0	0	335	66	0	0	0	6
tonight	171	-7.91	0	0	306	39	0	0	0	7
諺文	171	-7.23	46	47	1	1	1	1	1	2
several	171	-7.85	0	0	536	67	0	0	0	7
愛爾蘭	171	-7.22	0	1	12	2	0	0	0	3
集合	171	-5.91	38	41	18	1	1	1	1	2
毫升	171	-6.32	12	13	11	1	1	1	1	2
控股	171	-6.78	8	9	3	1	1	1	1	2
苗族	171	-6.78	28	30	4	1	1	1	1	2
達到	171	-6.78	38	40	4	1	1	1	1	2
frs	171	-4.98	8	11	264	38	0	0	0	3
太平洋岛民	171	-8.8	0	0	22	8	0	0	0	5
aube	171	-6.64	4	4	413	28	0	0	0	4
friend	171	-7.39	0	1	264	38	0	0	0	6
而自	171	-5.98	62	64	46	1	1	1	1	2
的美譽	171	-6.28	8	9	233	4	0	0	0	3
千米处	171	-7.1	0	2	19	2	0	0	0	3
一书中	171	-7.08	6	7	81	2	0	0	0	3
亦於	171	-6.29	122	123	12	1	1	1	1	2
由克拉斯諾亞爾斯克邊疆區負責管轄	171	-22.95	0	0	63	1	0	0	0	16
四字	171	-6.16	32	34	20	1	1	1	1	2
是巴西塞阿拉州的一个市镇	171	-11.99	0	0	459	17	0	0	0	12
ff	171	-5.32	84	86	264	1	1	1	1	2
shadow	171	-8.02	0	1	536	56	0	0	0	6
arm	171	-5.23	24	30	413	50	0	0	0	3
司職後衛	171	-8.47	0	0	15	6	0	0	0	4
台灣於	171	-6.63	4	5	43	19	0	0	0	3
喬治亞州	171	-8.56	0	0	7	2	0	0	0	4
旧县名	171	-7.33	4	5	5	1	0	0	0	3
安德尔省	171	-6.54	0	1	39	7	0	0	0	4
乾隆元年	171	-6.38	18	18	59	56	0	0	0	4
beats	171	-6.58	0	1	335	66	0	0	0	5
baseball	171	-10.79	0	0	335	64	0	0	0	8
外部連結	171	-8.94	0	0	13	2	0	0	0	4
喜群游	170	-8.25	0	0	4	1	0	0	0	3
魏	170	-5.21	0	5	5	5	5	5	5	1
cheung	170	-7.84	0	2	540	111	0	0	0	6
jesus	170	-8.01	0	0	138	20	0	0	0	5
經	170	-4.88	0	12	11	11	11	11	11	1
军第	170	-5.98	80	83	9	1	1	1	1	2
mirande	170	-8.19	2	2	423	71	0	0	0	7
同日下午	170	-7.33	2	3	65	4	0	0	0	4
agreement	170	-10.97	0	0	413	14	0	0	0	9
柳德米拉	170	-9.61	0	0	2	1	0	0	0	4
现不办理客货运业务	170	-11.99	0	0	18	2	0	0	0	9
本魚體延長	170	-8.58	0	0	39	8	0	0	0	5
是西班牙马德里自治区的一个市镇	170	-13.94	0	0	459	34	0	0	0	15
台北市	170	-6.5	8	9	43	4	0	0	0	3
日进行	170	-7.0	12	13	297	1	0	0	0	3
rom	170	-4.68	28	36	295	61	0	0	0	3
上卢瓦尔省	170	-7.7	0	1	39	1	0	0	0	5
世纪前后	170	-7.32	2	3	59	26	0	0	0	4
devil	170	-6.85	0	1	310	84	0	0	0	5
november	170	-8.9	0	0	176	37	0	0	0	8
highway	170	-9.61	0	0	223	24	0	0	0	7
paper	170	-6.01	0	1	405	80	0	0	0	5
今日	170	-5.3	26	28	16	2	2	2	2	2
俄亥俄州	170	-9.28	0	0	11	1	0	0	0	4
ia	170	-4.13	92	104	183	6	6	6	6	2
民国二年	170	-6.77	16	16	39	14	0	0	0	4
gabriel	170	-9.92	0	0	233	38	0	0	0	7
navy	170	-6.91	0	0	176	37	0	0	0	4
劳伦斯	170	-7.99	0	0	7	1	0	0	0	3
angeles	170	-8.31	0	1	413	52	0	0	0	7
粗體字為新加盟球員	170	-13.63	0	0	5	5	0	0	0	9
阿拉斯加州	170	-7.68	0	0	62	8	0	0	0	5
仅	170	-5.12	0	3	6	6	6	6	6	1
納粹德國在	170	-10.95	0	0	2	1	0	0	0	5
